par1,par2,par3,par4,par5,par6,par7,par8,par9,weather
47,0,2576.0,96,2,25070.0,82,1,26288.0,12
41,0,4111.0,84,2,22194.0,86,1,27738.0,12
41,0,4014.0,90,2,27764.0,87,1,25711.0,12
45,0,4280.0,73,2,12619.0,93,1,41350.0,12
42,0,3389.0,90,2,23499.0,88,1,22889.0,12
42,0,2708.0,80,2,20543.0,96,2,41861.0,12
42,0,4723.0,90,2,27083.0,103,1,33475.0,12
40,0,7677.0,75,2,17569.0,116,2,43374.0,12
43,0,4496.0,88,2,28428.0,89,1,23403.0,12
43,0,2787.0,98,2,36198.0,74,1,18739.0,12
43,0,2959.0,101,2,36949.0,75,1,21805.0,12
42,0,3258.0,95,2,29365.0,88,1,22622.0,12
42,0,3028.0,88,2,21934.0,94,1,29244.0,12
40,0,2069.0,92,2,31760.0,91,1,26266.0,12
43,0,2524.0,83,2,17361.0,96,2,33096.0,12
41,0,1996.0,75,2,16061.0,110,3,49449.0,12
42,0,1222.0,79,2,15338.0,111,2,32924.0,12
42,1,238.0,83,2,17119.0,115,1,25656.0,12
43,0,147.0,77,2,14099.0,114,1,33241.0,12
42,0,95.0,73,2,11984.0,114,2,33460.0,12
45,0,8.0,71,2,12784.0,116,1,24901.0,12
30,0,0.0,55,1,5459.0,143,9,44989.0,12
31,0,0.0,50,1,3728.0,149,8,54373.0,12
32,0,0.0,51,1,5422.0,148,8,55313.0,12
33,0,30.0,53,1,6125.0,149,8,43254.0,12
44,0,2058.0,64,1,10468.0,111,1,48372.0,12
44,0,2010.0,63,1,11366.0,114,2,43876.0,12
49,0,1230.0,64,1,11745.0,109,2,39794.0,12
58,0,2870.0,59,1,6900.0,108,3,31710.0,12
45,0,1429.0,77,2,21148.0,100,1,38637.0,12
43,0,2156.0,75,2,19997.0,106,1,39699.0,12
45,0,6584.0,76,2,20795.0,105,1,50424.0,12
43,0,689.0,74,2,10673.0,104,1,42553.0,12
44,0,818.0,68,2,8635.0,99,1,34707.0,12
47,0,1269.0,70,2,11484.0,102,1,30232.0,12
46,0,759.0,60,1,7169.0,112,2,38862.0,12
58,0,2390.0,69,1,8775.0,100,3,24060.0,12
55,0,2588.0,69,1,9030.0,101,3,23843.0,12
56,0,2594.0,69,1,9020.0,101,3,23965.0,12
44,0,442.0,81,2,13861.0,93,2,28149.0,12
47,0,728.0,71,2,12324.0,102,1,37778.0,12
51,0,573.0,69,2,10963.0,105,1,29955.0,12
52,0,492.0,68,2,10655.0,107,1,31478.0,12
52,0,525.0,68,2,10514.0,107,1,31570.0,12
52,0,479.0,69,2,10597.0,107,1,31367.0,12
52,0,495.0,69,2,10762.0,107,1,31631.0,12
52,0,473.0,69,2,11012.0,106,1,31432.0,12
52,0,529.0,69,2,10912.0,107,1,31558.0,12
52,0,538.0,69,2,10700.0,107,1,31528.0,12
52,0,521.0,69,2,10814.0,107,1,31492.0,12
52,0,498.0,69,2,10581.0,107,1,31323.0,12
52,0,557.0,69,2,11301.0,107,1,31090.0,12
51,0,578.0,69,2,10962.0,107,1,30841.0,12
62,0,738.0,57,1,7462.0,114,3,30764.0,12
60,0,564.0,62,1,9845.0,110,3,34721.0,12
59,0,1505.0,68,2,19451.0,85,1,34935.0,12
37,0,1757.0,71,2,12506.0,93,2,34529.0,12
38,0,432.0,76,2,12686.0,105,1,42301.0,12
39,0,756.0,72,2,10690.0,110,1,51625.0,12
39,0,1147.0,79,2,19095.0,97,1,32962.0,12
40,0,2108.0,83,2,23892.0,98,1,48425.0,12
44,0,3137.0,84,2,24705.0,100,1,43878.0,12
41,0,3274.0,84,2,22423.0,101,1,35583.0,12
41,0,3701.0,85,2,23069.0,101,1,34013.0,12
41,0,3509.0,85,2,22760.0,101,1,33999.0,12
41,0,3624.0,85,2,23315.0,101,1,33822.0,12
41,0,3349.0,85,2,22956.0,101,1,34658.0,12
40,0,3483.0,82,2,25299.0,102,1,35299.0,12
41,0,6128.0,80,2,18841.0,110,1,40310.0,12
40,0,8160.0,75,2,12793.0,122,2,39871.0,12
45,1,7313.0,77,2,12856.0,118,1,44457.0,12
39,0,4821.0,79,2,19005.0,109,1,40337.0,12
43,0,975.0,82,2,26272.0,96,1,30850.0,12
41,0,534.0,79,2,22529.0,102,2,34413.0,12
42,0,568.0,83,2,24278.0,95,1,34476.0,12
43,0,621.0,85,2,23415.0,93,1,33475.0,12
43,0,393.0,84,2,22313.0,94,1,35953.0,12
43,0,273.0,84,2,22606.0,94,1,36166.0,12
44,0,132.0,84,2,21752.0,93,1,35390.0,12
42,0,152.0,84,2,22449.0,94,1,35753.0,12
41,0,184.0,85,2,22309.0,93,1,34416.0,12
49,0,206.0,79,2,18036.0,93,1,32435.0,12
72,0,421.0,48,1,8923.0,124,4,80570.0,12
34,0,5.0,47,1,6905.0,136,8,46906.0,12
39,0,51.0,53,1,7646.0,134,8,38801.0,12
41,0,202.0,49,1,7097.0,136,8,52340.0,12
43,0,16.0,43,1,3697.0,143,3,43788.0,12
42,0,327.0,49,1,5134.0,135,2,37421.0,12
39,0,165.0,58,1,13906.0,131,8,37570.0,12
40,0,181.0,62,1,16134.0,122,1,33732.0,12
44,0,509.0,68,2,10698.0,105,1,40798.0,12
42,0,625.0,68,2,10703.0,99,1,32715.0,12
49,0,8829.0,68,1,9808.0,111,2,35545.0,12
48,0,838.0,78,2,13041.0,95,1,24159.0,12
44,0,356.0,75,2,15907.0,98,1,24564.0,12
45,0,368.0,75,2,15306.0,98,1,25051.0,12
45,0,356.0,75,2,14606.0,99,1,25003.0,12
45,0,522.0,74,2,14420.0,99,1,25286.0,12
48,0,793.0,72,1,10323.0,106,3,39184.0,12
51,0,629.0,70,2,11566.0,105,1,32192.0,12
53,0,510.0,68,2,10078.0,107,1,32630.0,12
53,0,512.0,68,2,10541.0,107,1,32023.0,12
53,0,515.0,68,2,10014.0,107,1,32136.0,12
53,0,509.0,68,2,9875.0,107,1,32360.0,12
53,0,506.0,68,2,9986.0,107,1,31843.0,12
55,0,3270.0,69,2,10142.0,108,1,35120.0,12
54,0,1688.0,68,2,10732.0,107,1,34552.0,12
54,0,1368.0,69,2,10198.0,107,1,32876.0,12
53,0,949.0,68,2,10423.0,107,1,32143.0,12
53,0,787.0,68,2,10290.0,107,1,32081.0,12
53,0,731.0,68,2,10192.0,107,1,31994.0,12
56,0,1525.0,64,2,8110.0,110,2,28777.0,12
55,0,742.0,59,1,14718.0,116,3,33170.0,12
39,0,1208.0,70,2,14151.0,112,1,37196.0,12
55,0,1046.0,64,1,6396.0,109,2,28107.0,12
47,0,3058.0,68,2,9581.0,111,1,34298.0,12
49,0,6927.0,72,2,13155.0,114,1,34742.0,12
48,0,7027.0,75,2,15711.0,105,1,28201.0,12
47,0,5505.0,81,2,19209.0,89,1,22718.0,12
43,0,4295.0,89,2,27003.0,80,1,15518.0,12
46,0,2429.0,92,2,18340.0,88,2,34640.0,12
39,0,3846.0,84,2,22519.0,89,1,30156.0,12
41,0,3903.0,90,2,27065.0,86,1,25470.0,12
48,0,3881.0,74,2,13323.0,91,1,38230.0,12
42,0,2999.0,90,2,23468.0,90,1,22647.0,12
44,0,3486.0,78,2,15491.0,97,2,42180.0,12
43,0,4307.0,92,2,31835.0,95,1,35691.0,12
44,1,7275.0,83,2,25100.0,112,1,39797.0,12
42,0,5287.0,87,2,23464.0,95,1,31142.0,12
48,0,2762.0,84,2,28007.0,87,3,23581.0,12
42,0,3517.0,99,2,31624.0,72,1,18561.0,12
41,0,3836.0,92,2,29528.0,86,1,23239.0,12
41,0,2770.0,93,2,26117.0,95,1,29623.0,12
45,0,2353.0,87,2,21164.0,94,1,29560.0,12
18,0,1669.0,111,3,91470.0,111,2,51894.0,13
18,0,1128.0,115,3,78609.0,113,3,43455.0,13
19,0,254.0,112,3,105791.0,118,2,36286.0,13
19,0,51.0,107,3,109799.0,119,2,42546.0,13
19,0,33.0,108,3,103790.0,116,2,36002.0,13
16,0,0.0,52,1,10440.0,154,8,76382.0,13
15,0,4.0,75,1,31072.0,151,8,60580.0,13
15,0,0.0,68,1,35977.0,153,8,59972.0,13
15,0,2.0,71,2,37814.0,150,8,53694.0,13
15,0,258.0,69,1,35350.0,153,8,47253.0,13
15,0,67.0,69,1,40147.0,156,8,41656.0,13
15,0,61.0,66,1,34704.0,152,8,56453.0,13
15,0,87.0,70,1,38876.0,159,8,44725.0,13
15,0,68.0,68,1,37058.0,154,8,50139.0,13
15,0,94.0,70,1,39602.0,159,8,45680.0,13
15,0,86.0,70,1,38280.0,159,8,45741.0,13
15,0,88.0,70,1,42820.0,162,8,45092.0,13
15,0,78.0,69,1,36354.0,160,8,47300.0,13
15,0,75.0,69,1,43931.0,156,8,52941.0,13
16,0,6.0,76,1,58676.0,157,8,48095.0,13
17,0,253.0,113,4,100098.0,119,2,44923.0,13
17,0,266.0,109,2,113153.0,124,2,54301.0,13
17,0,412.0,106,2,106234.0,124,2,57282.0,13
17,0,437.0,107,2,104948.0,121,2,52004.0,13
17,0,434.0,105,2,94334.0,122,2,55928.0,13
17,0,534.0,105,2,93932.0,122,2,55252.0,13
17,0,477.0,105,2,95156.0,123,2,53806.0,13
18,0,814.0,107,2,107162.0,122,2,48730.0,13
18,0,1553.0,110,5,109043.0,111,2,48206.0,13
17,0,1914.0,125,5,110058.0,97,2,34222.0,13
19,0,1665.0,112,5,114699.0,111,2,41453.0,13
19,0,2056.0,109,3,102257.0,115,2,42005.0,13
19,0,1990.0,109,3,99359.0,115,2,42107.0,13
19,0,1987.0,110,5,103845.0,115,2,41575.0,13
19,0,2069.0,116,5,112653.0,110,2,38835.0,13
19,0,1898.0,119,5,106654.0,103,2,39404.0,13
20,0,1901.0,118,5,97279.0,105,2,37132.0,13
20,0,2280.0,119,5,97076.0,105,2,36363.0,13
19,0,2039.0,118,5,99027.0,105,2,37782.0,13
20,0,2046.0,125,4,93850.0,102,2,33186.0,13
19,0,1726.0,125,4,94611.0,102,2,34123.0,13
18,0,2105.0,123,2,84799.0,101,2,32484.0,13
18,0,2005.0,121,2,78963.0,105,2,38672.0,13
18,0,2105.0,121,2,80339.0,105,2,37641.0,13
18,0,1916.0,121,2,79927.0,105,2,37872.0,13
20,0,1981.0,120,5,102363.0,105,2,38553.0,13
18,0,699.0,117,2,88776.0,110,2,40015.0,13
18,0,219.0,107,2,110527.0,125,2,55136.0,13
15,0,36.0,68,1,37232.0,159,8,52367.0,13
15,0,121.0,69,1,38426.0,160,8,50662.0,13
14,0,19.0,69,1,28686.0,153,8,54012.0,13
15,0,5.0,86,3,67162.0,133,2,47666.0,13
16,0,233.0,111,2,102907.0,126,2,56378.0,13
18,0,397.0,105,2,96902.0,124,2,60493.0,13
17,0,326.0,106,2,103330.0,125,2,57496.0,13
17,0,463.0,107,2,103106.0,123,2,51623.0,13
18,0,707.0,108,2,102742.0,118,2,48779.0,13
17,0,1072.0,104,2,107373.0,123,2,50762.0,13
18,0,1072.0,95,3,91332.0,123,2,54769.0,13
14,0,29.0,83,2,47830.0,120,2,57618.0,13
14,0,49.0,106,4,76994.0,96,2,38819.0,13
16,0,502.0,99,4,84415.0,100,2,43841.0,13
15,0,6691.0,98,4,74348.0,106,2,46388.0,13
15,0,59.0,90,2,72178.0,116,2,55950.0,13
16,0,113.0,91,2,74318.0,116,2,50578.0,13
15,0,233.0,93,2,72117.0,112,2,49080.0,13
16,0,17.0,101,3,83131.0,100,2,43476.0,13
16,0,36.0,98,3,77443.0,103,2,47601.0,13
18,0,19.0,121,3,91816.0,93,2,29079.0,13
18,0,143.0,111,3,92177.0,107,2,52612.0,13
18,0,136.0,112,3,92908.0,107,2,53265.0,13
18,0,94.0,113,3,95803.0,107,2,51304.0,13
18,0,164.0,115,3,103210.0,108,2,39254.0,13
17,0,293.0,106,3,83135.0,115,3,40418.0,13
19,0,11.0,108,3,104464.0,113,2,40189.0,13
20,0,1.0,108,3,98076.0,113,2,33911.0,13
19,0,5.0,107,3,96810.0,114,2,31919.0,13
20,0,4.0,104,3,101470.0,114,2,39804.0,13
21,0,25.0,103,3,95415.0,114,2,31246.0,13
19,0,343.0,98,2,73154.0,117,2,25239.0,13
19,0,1392.0,101,2,82701.0,122,2,38760.0,13
19,0,698.0,104,2,99331.0,126,2,42020.0,13
18,1,579.0,102,2,100103.0,129,2,47044.0,13
19,0,934.0,104,2,96142.0,125,2,42340.0,13
18,0,791.0,103,2,89371.0,124,2,40614.0,13
16,0,163.0,104,2,78415.0,114,2,40426.0,13
15,0,243.0,109,2,83725.0,105,2,34591.0,13
18,0,4444.0,108,2,83930.0,104,2,32336.0,13
15,0,240.0,118,4,70469.0,104,3,30637.0,13
17,0,381.0,107,4,86221.0,112,2,52792.0,13
21,0,522.0,104,4,89868.0,113,2,36145.0,13
20,0,235.0,100,4,84064.0,115,2,39795.0,13
20,0,115.0,100,4,82417.0,115,2,39110.0,13
20,0,114.0,100,4,84313.0,115,2,39828.0,13
20,0,87.0,100,4,82890.0,115,2,39407.0,13
20,0,95.0,100,4,83481.0,114,2,40009.0,13
20,0,108.0,100,4,83565.0,115,2,40816.0,13
20,0,98.0,100,4,82899.0,114,2,39512.0,13
20,0,123.0,100,4,83297.0,114,2,40566.0,13
20,0,96.0,100,4,82061.0,113,2,39044.0,13
21,0,96.0,101,4,82869.0,113,2,39780.0,13
20,0,105.0,100,4,81518.0,113,2,39154.0,13
20,0,109.0,101,4,81259.0,108,2,34057.0,13
20,0,130.0,105,4,89598.0,108,2,32501.0,13
22,0,116.0,99,4,84228.0,110,2,33012.0,13
16,0,382.0,109,2,83292.0,111,2,30210.0,13
17,0,676.0,106,4,88863.0,114,2,39078.0,13
17,0,2373.0,103,2,87940.0,119,2,35686.0,13
19,0,5146.0,104,4,86200.0,117,2,34994.0,13
19,0,6737.0,108,2,89739.0,107,2,32128.0,13
19,0,6396.0,111,4,92704.0,97,2,27372.0,13
19,0,2684.0,129,4,86975.0,79,2,15160.0,13
18,0,2203.0,124,5,113003.0,90,2,31779.0,13
17,0,2746.0,125,5,118068.0,94,2,32109.0,13
17,0,3327.0,118,5,108810.0,96,2,36868.0,13
18,0,2389.0,129,5,121237.0,93,2,33446.0,13
18,0,2398.0,120,5,113093.0,98,2,29612.0,13
18,0,2417.0,132,5,113188.0,96,2,32541.0,13
21,0,4924.0,114,5,115063.0,118,2,42321.0,13
19,0,3898.0,118,5,104699.0,103,2,32102.0,13
18,0,1833.0,128,5,113131.0,87,2,25394.0,13
19,0,2787.0,139,5,103202.0,77,2,19743.0,13
17,0,2938.0,131,5,108834.0,89,2,24830.0,13
20,0,2107.0,126,5,105262.0,99,2,35219.0,13
18,0,1840.0,124,5,102529.0,98,2,28139.0,13
15,0,0.0,67,2,28494.0,145,6,68988.0,13
15,0,0.0,68,2,32506.0,145,4,64816.0,13
15,0,1.0,68,1,33678.0,145,4,68887.0,13
15,0,0.0,69,1,35973.0,144,4,58493.0,13
15,0,0.0,69,2,40271.0,145,3,57083.0,13
15,0,1.0,68,1,36085.0,145,8,61777.0,13
15,0,6.0,70,1,41855.0,147,8,52229.0,13
15,0,1.0,67,1,35008.0,146,8,58825.0,13
15,0,1.0,66,1,33634.0,149,8,61728.0,13
15,0,0.0,66,2,29755.0,152,6,65754.0,13
15,0,0.0,67,1,27059.0,150,6,62850.0,13
16,0,397.0,104,3,104609.0,113,2,55120.0,13
17,0,1184.0,106,5,107843.0,101,2,42560.0,13
15,0,257.0,114,5,119545.0,109,2,46654.0,13
16,0,518.0,104,2,108976.0,118,2,45321.0,13
16,0,627.0,115,5,124439.0,105,2,42739.0,13
16,0,1306.0,118,5,115526.0,104,2,52871.0,13
18,0,3724.0,117,5,120527.0,111,2,47787.0,13
18,0,4710.0,110,5,119429.0,118,2,45932.0,13
19,0,4983.0,107,4,110490.0,123,2,45357.0,13
19,0,4946.0,104,2,95678.0,127,2,48739.0,13
19,0,4920.0,103,2,89952.0,127,2,48904.0,13
19,0,4896.0,104,2,95321.0,126,2,48357.0,13
19,0,4995.0,104,2,94200.0,126,2,47358.0,13
19,0,5314.0,104,2,93045.0,126,2,45754.0,13
19,0,6800.0,104,2,93325.0,125,2,43812.0,13
20,0,14349.0,106,5,114296.0,123,2,49499.0,13
19,0,5193.0,101,2,104236.0,126,2,52922.0,13
16,0,311.0,61,1,31341.0,159,8,63349.0,13
15,0,170.0,72,1,41369.0,142,8,56878.0,13
15,0,359.0,72,1,49209.0,144,8,55375.0,13
15,0,1.0,72,2,50391.0,149,8,60275.0,13
16,0,7.0,88,1,64131.0,136,8,46085.0,13
16,0,16.0,83,1,61985.0,141,8,40030.0,13
15,0,3.0,79,1,57659.0,139,8,50624.0,13
16,0,4.0,84,1,58970.0,137,8,46959.0,13
16,0,5.0,90,1,64914.0,135,8,50163.0,13
16,0,23.0,86,1,64580.0,138,2,47446.0,13
16,0,1.0,70,1,51330.0,146,8,60050.0,13
16,0,1.0,69,1,47670.0,148,8,64787.0,13
16,0,0.0,66,1,43032.0,153,8,56939.0,13
15,0,2.0,61,1,24300.0,154,8,76669.0,13
16,0,110.0,66,1,43392.0,148,8,61874.0,13
14,0,0.0,57,1,14697.0,156,8,68237.0,13
16,0,0.0,63,1,43334.0,148,5,75980.0,13
16,0,0.0,62,1,31680.0,145,5,72000.0,13
19,0,1503.0,105,3,99430.0,107,2,34169.0,13
17,0,1500.0,117,5,107588.0,101,2,30017.0,13
19,0,993.0,120,5,106017.0,97,2,40085.0,13
19,0,623.0,126,5,110801.0,99,2,37396.0,13
20,0,1136.0,124,5,102843.0,98,2,37092.0,13
19,0,1325.0,124,5,103823.0,99,2,38475.0,13
18,0,1230.0,112,2,101224.0,112,2,46422.0,13
17,0,1504.0,107,2,84975.0,126,2,49075.0,13
19,0,8742.0,102,2,83805.0,129,2,42078.0,13
17,0,269.0,105,2,93703.0,131,2,41694.0,13
17,0,431.0,108,2,89214.0,130,2,37956.0,13
18,0,591.0,109,2,93513.0,125,2,39846.0,13
18,0,1483.0,115,2,88197.0,123,2,33326.0,13
18,0,2151.0,114,2,88697.0,121,2,31346.0,13
18,0,2225.0,104,2,93089.0,127,2,46042.0,13
17,0,2338.0,105,2,94414.0,121,2,47245.0,13
17,0,1771.0,102,2,88698.0,124,2,42586.0,13
18,0,3055.0,108,2,94656.0,117,2,30892.0,13
18,0,1707.0,107,4,95139.0,110,2,31452.0,13
16,0,224.0,104,2,79325.0,113,2,40351.0,13
15,0,438.0,110,2,83656.0,104,2,34183.0,13
17,0,721.0,107,4,89887.0,106,2,31838.0,13
15,0,658.0,99,4,54873.0,120,2,39340.0,13
15,0,620.0,114,4,81868.0,106,3,30895.0,13
17,0,3360.0,108,4,69863.0,110,2,40413.0,13
18,0,4975.0,112,4,66452.0,108,2,47922.0,13
18,0,5050.0,112,4,66692.0,108,2,48091.0,13
18,0,4965.0,112,4,65720.0,108,2,48282.0,13
18,0,5009.0,112,4,66403.0,108,2,48529.0,13
18,0,4981.0,112,4,65212.0,108,2,48368.0,13
18,0,4952.0,112,4,65328.0,108,2,48131.0,13
18,0,5075.0,112,4,66560.0,108,2,48761.0,13
18,0,4987.0,112,4,65525.0,108,2,48509.0,13
18,0,4977.0,112,4,65187.0,108,2,48475.0,13
18,0,5130.0,111,4,66526.0,108,2,48403.0,13
18,0,4682.0,111,4,65929.0,108,2,48488.0,13
18,0,1769.0,107,4,85099.0,112,2,54032.0,13
21,0,1269.0,102,4,89074.0,112,2,34522.0,13
23,0,1471.0,94,4,69746.0,113,2,36888.0,13
16,0,208.0,106,2,97101.0,115,2,37573.0,13
17,0,704.0,109,2,75186.0,114,2,45801.0,13
17,0,949.0,110,2,85436.0,110,2,26793.0,13
18,0,3709.0,105,2,89636.0,118,2,36127.0,13
19,0,5758.0,104,2,88521.0,116,2,32312.0,13
19,0,6890.0,107,2,87417.0,103,2,33020.0,13
19,0,3922.0,120,4,91561.0,87,2,18607.0,13
20,0,1458.0,133,5,97780.0,90,1,38968.0,13
17,0,2838.0,121,5,110185.0,96,2,33561.0,13
17,0,2999.0,128,5,106736.0,89,2,31644.0,13
16,0,2844.0,118,5,100465.0,98,2,37069.0,13
18,0,2567.0,125,5,120338.0,95,2,29713.0,13
18,0,1649.0,123,5,107104.0,97,2,31512.0,13
20,1,3677.0,113,5,115680.0,120,2,40477.0,13
19,0,5147.0,114,5,110158.0,108,2,34994.0,13
18,0,2312.0,122,5,111237.0,94,2,24175.0,13
19,0,2370.0,136,5,116232.0,78,2,19878.0,13
18,0,2492.0,135,5,101653.0,82,2,20938.0,13
19,0,1987.0,128,5,107666.0,97,2,27639.0,13
18,0,2648.0,120,5,106936.0,98,2,30952.0,13
18,0,1863.0,129,5,104768.0,94,2,27115.0,13
19,0,2805.0,119,5,102359.0,105,2,33848.0,13
18,0,1472.0,117,5,99705.0,108,2,46393.0,13
19,0,272.0,114,5,106891.0,110,2,26544.0,13
19,0,74.0,108,5,112085.0,119,2,38858.0,13
19,0,32.0,108,3,104874.0,116,2,36155.0,13
16,0,0.0,55,1,7488.0,151,8,65642.0,13
15,0,8.0,76,1,38874.0,148,8,56093.0,13
15,0,1.0,69,1,37210.0,152,8,55842.0,13
15,0,4.0,72,2,41234.0,155,8,53128.0,13
15,0,15.0,72,1,42916.0,158,8,44497.0,13
15,0,15.0,69,1,42472.0,162,8,48700.0,13
16,0,143.0,70,1,44832.0,163,8,47734.0,13
15,0,55.0,71,1,47047.0,157,8,51531.0,13
15,0,47.0,74,1,49035.0,155,8,49312.0,13
18,0,120.0,97,3,80205.0,121,2,48600.0,13
17,0,306.0,112,2,99791.0,126,2,51630.0,13
17,0,415.0,106,2,106629.0,124,2,55769.0,13
18,0,497.0,108,2,103709.0,123,2,50451.0,13
17,0,629.0,109,2,106053.0,119,2,44291.0,13
17,0,945.0,108,2,107016.0,118,2,44550.0,13
18,0,1238.0,108,5,108238.0,118,2,46047.0,13
17,0,2049.0,112,5,112704.0,104,2,34213.0,13
17,0,2009.0,117,5,121236.0,102,2,37897.0,13
17,0,2243.0,118,5,116263.0,100,2,34585.0,13
21,0,1290.0,130,5,97593.0,90,2,33452.0,13
21,0,1526.0,132,5,108918.0,90,2,27431.0,13
20,0,1441.0,132,5,106376.0,89,2,23793.0,13
21,0,606.0,131,5,107724.0,98,2,23649.0,13
20,0,166.0,120,5,108061.0,104,2,32345.0,13
20,0,387.0,117,5,107924.0,108,2,31599.0,13
21,0,1395.0,107,2,103386.0,113,2,28787.0,13
20,0,1123.0,103,2,81405.0,114,2,31374.0,13
19,0,320.0,100,2,74770.0,118,2,29507.0,13
21,0,425.0,115,2,93739.0,111,2,34456.0,13
19,0,208.0,105,2,91982.0,120,2,42534.0,13
19,0,117.0,100,2,84266.0,117,2,45160.0,13
18,0,89.0,99,2,74313.0,120,2,44525.0,13
18,0,82.0,99,2,74083.0,120,2,44084.0,13
18,0,106.0,99,2,74206.0,119,2,43576.0,13
18,0,92.0,100,2,72748.0,118,2,42211.0,13
19,0,141.0,98,2,74091.0,120,2,44048.0,13
19,0,116.0,100,2,75988.0,118,2,41362.0,13
19,0,111.0,99,2,76291.0,119,2,44003.0,13
18,0,126.0,99,2,78573.0,120,2,42994.0,13
18,0,185.0,103,2,81512.0,115,2,30876.0,13
18,0,149.0,106,2,96554.0,116,2,38831.0,13
16,0,1115.0,115,4,98174.0,103,2,32657.0,13
17,0,2390.0,125,5,96726.0,85,2,23863.0,13
18,0,1166.0,131,5,106210.0,82,2,24447.0,13
18,0,1334.0,137,5,105242.0,79,1,28392.0,13
18,0,616.0,133,5,101598.0,94,2,32601.0,13
19,0,1400.0,123,5,105137.0,104,2,33220.0,13
19,0,1062.0,122,5,104580.0,107,2,37071.0,13
20,0,1272.0,120,2,95549.0,110,2,33996.0,13
20,0,1280.0,118,2,96666.0,112,2,33660.0,13
19,0,1586.0,116,2,95669.0,112,2,34881.0,13
19,0,1454.0,114,2,84842.0,114,2,37581.0,13
19,0,1596.0,114,2,87041.0,114,2,36767.0,13
19,0,1432.0,113,2,85938.0,114,2,37946.0,13
19,0,1602.0,114,2,88333.0,114,2,36985.0,13
19,0,1500.0,114,2,87330.0,114,2,36611.0,13
19,0,1670.0,117,5,100732.0,112,2,37688.0,13
19,0,1116.0,113,2,102977.0,121,2,39447.0,13
20,1,1601.0,100,2,90495.0,136,2,41701.0,13
17,1,231.0,107,2,84403.0,132,2,45407.0,13
17,0,276.0,105,2,95305.0,131,2,44726.0,13
17,0,436.0,107,2,91495.0,131,2,40865.0,13
17,0,667.0,106,2,84764.0,127,2,51400.0,13
18,0,1420.0,114,2,87271.0,123,2,35713.0,13
18,0,2376.0,112,2,87670.0,123,2,31829.0,13
18,0,2326.0,105,2,93281.0,126,2,42735.0,13
18,0,2336.0,102,2,90285.0,125,2,44326.0,13
18,0,1951.0,103,2,87771.0,126,2,46216.0,13
17,0,1901.0,99,2,82869.0,125,2,53376.0,13
18,0,2974.0,106,4,99839.0,119,2,33401.0,13
18,0,1798.0,113,2,100061.0,112,2,27149.0,13
17,0,924.0,104,2,88882.0,115,2,33769.0,13
18,0,1840.0,104,2,89483.0,118,2,39388.0,13
19,0,3028.0,104,2,85651.0,116,2,40328.0,13
19,0,3145.0,102,2,81327.0,117,2,42621.0,13
19,0,3006.0,102,2,80108.0,117,2,42632.0,13
18,0,2675.0,103,2,80976.0,117,2,43668.0,13
18,0,2932.0,103,2,80915.0,116,2,42384.0,13
18,0,2110.0,103,2,81178.0,116,2,42390.0,13
18,0,2185.0,103,2,81948.0,116,2,43209.0,13
18,0,1897.0,103,2,81328.0,116,2,42511.0,13
18,0,2139.0,110,2,80640.0,111,2,38407.0,13
19,0,2199.0,103,3,83587.0,115,2,44250.0,13
15,0,2049.0,93,2,27101.0,124,4,64370.0,13
15,0,3012.0,90,2,25316.0,137,4,80859.0,13
18,0,268.0,102,2,98078.0,128,2,55020.0,13
17,0,322.0,104,2,111520.0,128,2,59001.0,13
17,0,570.0,105,2,108130.0,121,2,52005.0,13
17,0,815.0,105,2,105361.0,118,2,54863.0,13
17,0,341.0,105,2,97892.0,117,2,55086.0,13
16,0,20.0,105,3,96673.0,118,2,56136.0,13
16,0,30.0,104,2,94612.0,119,2,57804.0,13
16,0,38.0,105,3,97255.0,117,2,56310.0,13
16,0,30.0,105,3,99955.0,118,2,56956.0,13
17,0,56.0,104,3,95851.0,118,2,57295.0,13
16,0,31.0,104,3,98091.0,118,2,57023.0,13
17,0,29.0,105,3,97748.0,117,2,53950.0,13
16,0,34.0,105,3,96836.0,118,2,56752.0,13
17,0,53.0,111,5,116492.0,112,2,49098.0,13
16,0,97.0,109,5,115613.0,114,2,51257.0,13
16,0,357.0,108,5,108574.0,117,3,55314.0,13
17,0,182.0,104,5,97443.0,109,2,43252.0,13
16,0,175.0,84,1,54802.0,125,2,42902.0,13
16,0,506.0,69,1,39053.0,149,8,56270.0,13
15,0,38.0,70,1,45264.0,147,8,54588.0,13
15,0,2.0,72,1,50673.0,147,8,66175.0,13
16,0,51.0,88,1,58718.0,136,8,42015.0,13
16,0,9.0,80,1,57577.0,137,2,46637.0,13
15,0,1.0,77,1,57328.0,144,8,47196.0,13
17,0,2.0,88,1,63258.0,136,2,47978.0,13
16,0,9.0,84,1,67080.0,135,2,53104.0,13
21,0,2204.0,131,5,97304.0,83,2,29160.0,13
20,0,2390.0,134,5,102950.0,80,2,21886.0,13
20,0,1629.0,133,5,106482.0,84,2,20897.0,13
20,0,1450.0,134,5,104098.0,87,2,19365.0,13
20,0,788.0,129,5,106535.0,94,2,21738.0,13
19,0,300.0,121,5,104854.0,103,2,26711.0,13
19,0,92.0,115,3,99456.0,107,2,35495.0,13
20,0,504.0,114,5,108567.0,109,2,30561.0,13
21,0,2484.0,106,2,102614.0,112,2,28642.0,13
